scenarioPath,scenario,gauge,pu,ewr,waterYear,startDate,endDate,eventDuration,eventLength,multigauge
hydrographs\up4\up4,up4,412002,Upper Lachlan River,SF2,2019,2019-10-01,2019-12-31,92,92,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_P,2015,2015-07-17,2015-07-20,4,4,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_P,2015,2015-08-25,2015-09-09,16,16,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_P,2015,2015-09-26,2015-09-30,5,5,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_P,2016,2016-07-02,2016-07-04,3,3,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_P,2016,2016-07-06,2016-07-15,10,10,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_P,2016,2016-07-17,2016-07-19,3,3,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_P,2016,2016-07-21,2016-09-30,72,72,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_P,2017,2017-07-28,2017-07-28,1,1,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_P,2017,2017-09-04,2017-09-05,2,2,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_P,2017,2017-09-07,2017-09-08,2,2,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_P,2017,2017-09-13,2017-09-16,4,4,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_P,2017,2017-09-21,2017-09-30,10,10,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_P,2018,2018-08-04,2018-08-07,4,4,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_P,2018,2018-08-21,2018-09-05,16,16,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_P,2018,2018-09-15,2018-09-30,16,16,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_P,2019,2019-09-18,2019-09-30,13,13,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2014,2015-01-02,2015-01-24,23,23,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2014,2015-01-26,2015-01-27,2,2,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2014,2015-02-03,2015-02-03,1,1,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2014,2015-02-12,2015-02-14,3,3,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2015,2015-07-17,2015-07-20,4,4,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2015,2015-08-25,2015-09-09,16,16,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2015,2015-09-26,2015-10-02,7,7,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2015,2015-10-04,2015-10-04,1,1,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2015,2015-10-08,2015-10-13,6,6,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2015,2015-10-15,2015-10-22,8,8,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2015,2015-11-09,2015-11-14,6,6,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2015,2015-11-18,2015-12-20,33,33,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2015,2015-12-22,2016-01-02,12,12,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2015,2016-01-08,2016-01-26,19,19,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2015,2016-02-15,2016-02-28,14,14,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2015,2016-06-20,2016-06-30,11,11,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2016,2016-07-02,2016-07-04,3,3,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2016,2016-07-06,2016-07-15,10,10,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2016,2016-07-17,2016-07-19,3,3,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2016,2016-07-21,2016-11-19,122,122,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2016,2016-11-21,2016-11-25,5,5,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2016,2017-01-15,2017-01-18,4,4,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2016,2017-01-22,2017-01-27,6,6,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2016,2017-01-30,2017-02-22,24,24,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2016,2017-02-27,2017-03-01,3,3,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2017,2017-07-28,2017-07-28,1,1,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2017,2017-09-04,2017-09-05,2,2,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2017,2017-09-07,2017-09-08,2,2,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2017,2017-09-13,2017-09-16,4,4,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2017,2017-09-21,2017-11-26,67,67,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2017,2017-12-03,2017-12-08,6,6,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2017,2017-12-15,2018-02-18,66,66,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2017,2018-02-23,2018-02-28,6,6,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2017,2018-03-09,2018-03-19,11,11,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2017,2018-06-06,2018-06-06,1,1,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2017,2018-06-08,2018-06-12,5,5,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2017,2018-06-14,2018-06-14,1,1,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2018,2018-08-04,2018-08-07,4,4,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2018,2018-08-21,2018-09-05,16,16,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2018,2018-09-15,2018-10-10,26,26,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2018,2018-11-03,2018-11-06,4,4,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2018,2018-11-09,2018-11-16,8,8,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2018,2018-11-26,2018-11-28,3,3,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2018,2018-12-02,2018-12-14,13,13,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2018,2018-12-16,2019-01-13,29,29,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2018,2019-01-16,2019-02-08,24,24,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2018,2019-02-11,2019-02-24,14,14,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2018,2019-03-01,2019-03-02,2,2,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2018,2019-03-31,2019-03-31,1,1,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2018,2019-05-24,2019-05-31,8,8,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2019,2019-09-18,2019-09-30,13,13,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF1_S,2019,2019-12-24,2019-12-31,8,8,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF2,2014,2015-01-02,2015-01-24,23,23,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF2,2014,2015-01-26,2015-01-27,2,2,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF2,2014,2015-02-03,2015-02-03,1,1,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF2,2014,2015-02-12,2015-02-14,3,3,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF2,2015,2015-10-01,2015-10-02,2,2,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF2,2015,2015-10-04,2015-10-04,1,1,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF2,2015,2015-10-08,2015-10-13,6,6,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF2,2015,2015-10-15,2015-10-22,8,8,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF2,2015,2015-11-09,2015-11-14,6,6,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF2,2015,2015-11-18,2015-12-20,33,33,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF2,2015,2015-12-22,2016-01-02,12,12,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF2,2015,2016-01-08,2016-01-26,19,19,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF2,2015,2016-02-15,2016-02-28,14,14,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF2,2016,2016-10-01,2016-11-19,50,50,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF2,2016,2016-11-21,2016-11-25,5,5,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF2,2016,2017-01-15,2017-01-18,4,4,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF2,2016,2017-01-22,2017-01-27,6,6,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF2,2016,2017-01-30,2017-02-22,24,24,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF2,2016,2017-02-27,2017-03-01,3,3,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF2,2017,2017-10-01,2017-11-26,57,57,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF2,2017,2017-12-03,2017-12-08,6,6,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF2,2017,2017-12-15,2018-02-18,66,66,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF2,2017,2018-02-23,2018-02-28,6,6,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF2,2017,2018-03-09,2018-03-19,11,11,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF2,2018,2018-10-01,2018-10-10,10,10,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF2,2018,2018-11-03,2018-11-06,4,4,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF2,2018,2018-11-09,2018-11-16,8,8,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF2,2018,2018-11-26,2018-11-28,3,3,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF2,2018,2018-12-02,2018-12-14,13,13,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF2,2018,2018-12-16,2019-01-13,29,29,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF2,2018,2019-01-16,2019-02-08,24,24,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF2,2018,2019-02-11,2019-02-24,14,14,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF2,2018,2019-03-01,2019-03-02,2,2,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF2,2018,2019-03-31,2019-03-31,1,1,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,LF2,2019,2019-12-24,2019-12-31,8,8,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,BK1_S,2015,2015-08-26,2015-08-27,2,2,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,BK1_S,2016,2016-08-31,2016-09-01,2,2,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,BK1_S,2016,2016-09-14,2016-09-14,1,1,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,BK1_S,2016,2016-10-10,2016-10-10,1,1,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,BK1_S,2017,2017-12-03,2017-12-03,1,1,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,BK1_S,2018,2019-01-12,2019-01-12,1,1,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,BK1_P,2015,2015-08-26,2015-08-27,2,2,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,BK1_P,2016,2016-08-31,2016-09-01,2,2,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,BK1_P,2016,2016-09-14,2016-09-14,1,1,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,BK1_P,2016,2016-10-10,2016-10-10,1,1,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,BK1_P,2017,2017-12-03,2017-12-03,1,1,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,BK1_P,2018,2019-01-12,2019-01-12,1,1,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,OB3_S,2016,2016-07-23,2016-07-23,1,1,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,OB3_S,2016,2016-09-03,2016-09-13,11,11,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,OB3_S,2016,2016-09-15,2016-10-09,25,25,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,OB3_P,2016,2016-09-03,2016-09-13,11,11,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,OB3_P,2016,2016-09-15,2016-10-09,25,25,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,OB4_S,2016,2016-09-03,2016-09-08,6,6,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,OB4_S,2016,2016-09-20,2016-09-29,10,10,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,OB4_S,2016,2016-10-02,2016-10-02,1,1,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,OB4_P,2016,2016-09-03,2016-09-08,6,6,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,OB4_P,2016,2016-09-20,2016-09-29,10,10,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,OB4_P,2016,2016-10-02,2016-10-02,1,1,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,OB5,2016,2016-09-04,2016-09-06,3,3,
hydrographs\up4\up4,up4,412002,Upper Lachlan River,OB5,2016,2016-09-22,2016-09-29,8,8,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB1_S,2014,2015-01-02,2015-01-02,1,1,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB1_S,2015,2015-08-05,2015-09-03,30,30,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB1_S,2015,2015-09-06,2015-09-28,23,23,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB1_S,2015,2015-09-30,2015-10-03,4,4,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB1_S,2015,2015-11-24,2015-12-09,16,16,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB1_S,2015,2015-12-12,2015-12-12,1,1,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB1_S,2016,2016-07-09,2017-01-31,207,207,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB1_S,2016,2017-02-02,2017-02-14,13,13,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB1_S,2016,2017-02-16,2017-02-19,4,4,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB1_S,2016,2017-02-21,2017-02-22,2,2,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB1_S,2017,2017-09-23,2017-10-11,19,19,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB1_S,2017,2017-10-26,2018-01-10,77,77,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB1_S,2017,2018-01-13,2018-02-08,27,27,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB1_S,2017,2018-02-10,2018-02-11,2,2,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB1_S,2017,2018-02-15,2018-02-16,2,2,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB1_S,2017,2018-02-21,2018-02-25,5,5,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB1_S,2018,2018-09-13,2018-09-20,8,8,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB1_S,2018,2018-10-20,2018-10-20,1,1,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB1_S,2018,2018-12-29,2019-01-14,17,17,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB1_S,2018,2019-01-26,2019-01-31,6,6,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB1_S,2018,2019-05-31,2019-06-10,11,11,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB1_S,2019,2019-10-08,2019-10-17,10,10,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB1_P,2014,2015-01-02,2015-01-02,1,1,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB1_P,2015,2015-09-01,2015-09-03,3,3,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB1_P,2015,2015-09-06,2015-09-28,23,23,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB1_P,2015,2015-09-30,2015-10-03,4,4,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB1_P,2015,2015-11-24,2015-12-09,16,16,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB1_P,2015,2015-12-12,2015-12-12,1,1,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB1_P,2016,2016-09-01,2017-01-31,153,153,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB1_P,2016,2017-02-02,2017-02-14,13,13,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB1_P,2016,2017-02-16,2017-02-19,4,4,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB1_P,2016,2017-02-21,2017-02-22,2,2,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB1_P,2017,2017-09-23,2017-10-11,19,19,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB1_P,2017,2017-10-26,2018-01-10,77,77,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB1_P,2017,2018-01-13,2018-02-08,27,27,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB1_P,2017,2018-02-10,2018-02-11,2,2,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB1_P,2017,2018-02-15,2018-02-16,2,2,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB1_P,2017,2018-02-21,2018-02-25,5,5,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB1_P,2018,2018-09-13,2018-09-20,8,8,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB1_P,2018,2018-10-20,2018-10-20,1,1,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB1_P,2018,2018-12-29,2019-01-14,17,17,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB1_P,2018,2019-01-26,2019-01-31,6,6,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB1_P,2019,2019-10-08,2019-10-17,10,10,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB2,2015,2015-09-06,2015-09-24,19,19,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB2,2015,2015-11-27,2015-11-29,3,3,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB2,2016,2016-07-13,2017-01-01,173,173,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB2,2017,2017-09-28,2017-09-28,1,1,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB2,2017,2018-01-24,2018-01-24,1,1,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB3_S,2015,2015-09-06,2015-09-23,18,18,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB3_S,2015,2015-11-27,2015-11-28,2,2,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB3_S,2016,2016-07-16,2016-12-31,169,169,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB3_P,2015,2015-09-06,2015-09-23,18,18,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB3_P,2015,2015-11-27,2015-11-28,2,2,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB3_P,2016,2016-08-01,2016-12-31,153,153,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB4_S,2015,2015-09-06,2015-09-22,17,17,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB4_S,2016,2016-07-17,2016-12-11,148,148,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB4_S,2016,2016-12-16,2016-12-27,12,12,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB4_P,2015,2015-09-06,2015-09-22,17,17,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB4_P,2016,2016-09-01,2016-12-11,102,102,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB4_P,2016,2016-12-16,2016-12-27,12,12,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB5,2015,2015-09-07,2015-09-20,14,14,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB5,2016,2016-07-17,2016-12-09,146,146,
hydrographs\up4\up4,up4,412038,Merrowie Creek,OB5,2016,2016-12-16,2016-12-18,3,3,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_a,2014,2015-01-02,2015-06-30,180,180,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_a,2015,2015-07-01,2016-06-30,366,366,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_a,2016,2016-07-01,2017-06-30,365,365,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_a,2017,2017-07-01,2018-06-30,365,365,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_a,2018,2018-07-01,2019-06-30,365,365,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_a,2019,2019-07-01,2019-12-31,184,184,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_b,2014,2015-01-02,2015-06-30,180,180,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_b,2015,2015-07-01,2016-06-30,366,366,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_b,2016,2016-07-01,2017-06-30,365,365,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_b,2017,2017-07-01,2018-06-30,365,365,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_b,2018,2018-07-01,2019-06-30,365,365,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_b,2019,2019-07-01,2019-12-31,184,184,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2014,2015-01-02,2015-06-26,176,176,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2014,2015-06-29,2015-06-30,2,2,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2015,2015-07-01,2016-06-30,366,366,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2016,2016-07-01,2017-06-30,365,365,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2017,2017-07-01,2018-06-30,365,365,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2018,2018-07-01,2019-06-30,365,365,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2019,2019-07-01,2019-12-31,184,184,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2014,2015-01-02,2015-06-26,176,176,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2014,2015-06-29,2015-06-30,2,2,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2015,2015-07-01,2016-06-30,366,366,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2016,2016-07-01,2017-06-30,365,365,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2017,2017-07-01,2018-06-30,365,365,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2018,2018-07-01,2019-06-30,365,365,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2019,2019-07-01,2019-12-31,184,184,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_a,2014,2015-01-02,2015-03-31,89,89,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_a,2015,2015-09-01,2016-03-31,213,213,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_a,2016,2016-09-01,2017-03-31,212,212,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_a,2017,2017-09-01,2018-03-31,212,212,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_a,2018,2018-09-01,2019-03-31,212,212,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_a,2019,2019-09-01,2019-12-31,122,122,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_b,2014,2015-01-02,2015-03-31,89,89,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_b,2015,2015-09-01,2016-03-31,213,213,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_b,2016,2016-09-01,2017-03-31,212,212,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_b,2017,2017-09-01,2018-03-31,212,212,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_b,2018,2018-09-01,2019-03-31,212,212,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_b,2019,2019-09-01,2019-12-31,122,122,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,SF1_S,2014,2015-01-02,2015-04-11,100,100,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,SF1_S,2014,2015-04-28,2015-06-25,59,59,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,SF1_S,2014,2015-06-30,2015-06-30,1,1,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,SF1_S,2015,2015-07-02,2016-06-22,357,357,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,SF1_S,2015,2016-06-24,2016-06-30,7,7,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,SF1_S,2016,2016-07-01,2017-05-03,307,307,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,SF1_S,2016,2017-05-07,2017-05-09,3,3,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,SF1_S,2016,2017-05-16,2017-05-17,2,2,
hydrographs\up4\up4,up4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,SF1_S,2016,2017-05-19,2017-06-30,43,43,
