scenarioPath,scenario,gauge,pu,ewr,waterYear,startDate,endDate,eventDuration,eventLength,multigauge
hydrographs\base\base,base,421004,Baroona to Warren Weir,OB/WS3,2016,2016-09-20,2016-10-09,20,20,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,CF,2017,2017-06-24,2017-07-19,26,26,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_a,2014,2015-01-02,2015-04-24,113,113,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_a,2014,2015-04-28,2015-05-25,28,28,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_a,2014,2015-06-17,2015-06-17,1,1,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_a,2015,2015-07-14,2015-10-27,106,106,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_a,2015,2015-10-31,2015-11-03,4,4,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_a,2015,2015-11-09,2015-11-10,2,2,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_a,2015,2015-11-14,2015-11-14,1,1,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_a,2015,2015-11-17,2015-11-21,5,5,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_a,2015,2015-11-24,2016-02-03,72,72,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_a,2015,2016-02-05,2016-06-07,124,124,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_a,2015,2016-06-10,2016-06-16,7,7,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_a,2015,2016-06-18,2016-06-30,13,13,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_a,2016,2016-07-01,2017-05-29,333,333,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_a,2016,2017-06-19,2017-06-22,4,4,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_a,2017,2017-07-21,2017-11-07,110,110,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_a,2017,2017-11-09,2018-03-16,128,128,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_a,2017,2018-04-03,2018-04-03,1,1,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_a,2017,2018-04-05,2018-04-05,1,1,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_a,2017,2018-04-11,2018-06-14,65,65,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_a,2017,2018-06-16,2018-06-16,1,1,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_a,2018,2018-07-01,2018-07-02,2,2,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_a,2018,2018-07-10,2018-07-10,1,1,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_a,2018,2018-07-13,2019-03-29,260,260,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_a,2018,2019-04-25,2019-06-19,56,56,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_a,2019,2019-07-31,2019-08-05,6,6,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_a,2019,2019-08-08,2019-08-09,2,2,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_a,2019,2019-08-11,2019-08-19,9,9,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_a,2019,2019-10-16,2019-10-16,1,1,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_a,2019,2019-10-26,2019-10-31,6,6,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_a,2019,2019-11-05,2019-11-05,1,1,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_a,2019,2019-11-24,2019-11-27,4,4,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_a,2019,2019-12-13,2019-12-15,3,3,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_a,2019,2019-12-17,2019-12-31,15,15,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_b,2014,2015-01-02,2015-04-24,113,113,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_b,2014,2015-04-28,2015-05-25,28,28,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_b,2014,2015-06-17,2015-06-17,1,1,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_b,2015,2015-07-14,2015-10-27,106,106,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_b,2015,2015-10-31,2015-11-03,4,4,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_b,2015,2015-11-09,2015-11-10,2,2,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_b,2015,2015-11-14,2015-11-14,1,1,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_b,2015,2015-11-17,2015-11-21,5,5,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_b,2015,2015-11-24,2016-02-03,72,72,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_b,2015,2016-02-05,2016-06-07,124,124,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_b,2015,2016-06-10,2016-06-16,7,7,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_b,2015,2016-06-18,2016-06-30,13,13,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_b,2016,2016-07-01,2017-05-29,333,333,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_b,2016,2017-06-19,2017-06-22,4,4,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_b,2017,2017-07-21,2017-11-07,110,110,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_b,2017,2017-11-09,2018-03-16,128,128,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_b,2017,2018-04-03,2018-04-03,1,1,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_b,2017,2018-04-05,2018-04-05,1,1,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_b,2017,2018-04-11,2018-06-14,65,65,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_b,2017,2018-06-16,2018-06-16,1,1,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_b,2018,2018-07-01,2018-07-02,2,2,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_b,2018,2018-07-10,2018-07-10,1,1,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_b,2018,2018-07-13,2019-03-29,260,260,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_b,2018,2019-04-25,2019-06-19,56,56,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_b,2019,2019-07-31,2019-08-05,6,6,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_b,2019,2019-08-08,2019-08-09,2,2,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_b,2019,2019-08-11,2019-08-19,9,9,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_b,2019,2019-10-16,2019-10-16,1,1,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_b,2019,2019-10-26,2019-10-31,6,6,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_b,2019,2019-11-05,2019-11-05,1,1,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_b,2019,2019-11-24,2019-11-27,4,4,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_b,2019,2019-12-13,2019-12-15,3,3,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF1_b,2019,2019-12-17,2019-12-31,15,15,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF2_a,2014,2015-01-02,2015-03-31,89,89,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF2_a,2015,2015-09-01,2015-10-27,57,57,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF2_a,2015,2015-10-31,2015-11-03,4,4,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF2_a,2015,2015-11-09,2015-11-10,2,2,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF2_a,2015,2015-11-14,2015-11-14,1,1,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF2_a,2015,2015-11-17,2015-11-21,5,5,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF2_a,2015,2015-11-24,2016-02-03,72,72,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF2_a,2015,2016-02-05,2016-03-31,56,56,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF2_a,2016,2016-09-01,2017-03-31,212,212,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF2_a,2017,2017-09-01,2017-11-07,68,68,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF2_a,2017,2017-11-09,2018-03-16,128,128,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF2_a,2018,2018-09-01,2019-03-29,210,210,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF2_a,2019,2019-10-16,2019-10-16,1,1,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF2_a,2019,2019-10-26,2019-10-31,6,6,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF2_a,2019,2019-11-05,2019-11-05,1,1,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF2_a,2019,2019-11-24,2019-11-27,4,4,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF2_a,2019,2019-12-13,2019-12-15,3,3,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF2_a,2019,2019-12-17,2019-12-31,15,15,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF2_b,2014,2015-01-02,2015-03-31,89,89,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF2_b,2015,2015-09-01,2015-10-27,57,57,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF2_b,2015,2015-10-31,2015-11-03,4,4,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF2_b,2015,2015-11-09,2015-11-10,2,2,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF2_b,2015,2015-11-14,2015-11-14,1,1,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF2_b,2015,2015-11-17,2015-11-21,5,5,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF2_b,2015,2015-11-24,2016-02-03,72,72,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF2_b,2015,2016-02-05,2016-03-31,56,56,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF2_b,2016,2016-09-01,2017-03-31,212,212,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF2_b,2017,2017-09-01,2017-11-07,68,68,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF2_b,2017,2017-11-09,2018-03-16,128,128,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF2_b,2018,2018-09-01,2019-03-29,210,210,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF2_b,2019,2019-10-16,2019-10-16,1,1,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF2_b,2019,2019-10-26,2019-10-31,6,6,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF2_b,2019,2019-11-05,2019-11-05,1,1,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF2_b,2019,2019-11-24,2019-11-27,4,4,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF2_b,2019,2019-12-13,2019-12-15,3,3,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,BF2_b,2019,2019-12-17,2019-12-31,15,15,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF1,2014,2015-01-02,2015-01-30,29,29,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF1,2014,2015-02-02,2015-03-01,28,28,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF1,2014,2015-03-04,2015-03-04,1,1,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF1,2014,2015-03-07,2015-03-09,3,3,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF1,2014,2015-03-11,2015-03-19,9,9,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF1,2014,2015-03-21,2015-03-22,2,2,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF1,2014,2015-03-24,2015-03-24,1,1,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF1,2015,2015-07-16,2015-07-29,14,14,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF1,2015,2015-07-31,2015-09-02,34,34,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF1,2015,2015-09-14,2015-10-12,29,29,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF1,2015,2015-11-25,2016-01-30,67,67,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF1,2015,2016-02-08,2016-03-01,23,23,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF1,2015,2016-03-04,2016-03-20,17,17,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF1,2015,2016-04-18,2016-04-21,4,4,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF1,2015,2016-04-27,2016-05-03,7,7,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF1,2015,2016-06-12,2016-06-12,1,1,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF1,2015,2016-06-19,2016-06-30,12,12,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF1,2016,2016-07-01,2017-03-08,251,251,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF1,2016,2017-03-10,2017-03-15,6,6,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF1,2016,2017-03-23,2017-04-03,12,12,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF1,2016,2017-04-10,2017-05-03,24,24,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF1,2017,2017-07-30,2017-07-31,2,2,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF1,2017,2017-08-08,2017-11-03,88,88,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF1,2017,2017-11-13,2017-11-15,3,3,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF1,2017,2017-11-17,2018-03-09,113,113,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF1,2017,2018-04-17,2018-04-19,3,3,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF1,2017,2018-05-08,2018-05-08,1,1,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF1,2018,2018-07-16,2018-07-31,16,16,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF1,2018,2018-08-03,2018-08-03,1,1,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF1,2018,2018-08-06,2018-08-08,3,3,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF1,2018,2018-08-17,2019-03-01,197,197,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF1,2018,2019-03-24,2019-03-25,2,2,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF2,2014,2015-01-02,2015-01-30,29,29,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF2,2014,2015-02-02,2015-03-01,28,28,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF2,2014,2015-03-04,2015-03-04,1,1,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF2,2014,2015-03-07,2015-03-09,3,3,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF2,2014,2015-03-11,2015-03-19,9,9,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF2,2014,2015-03-21,2015-03-22,2,2,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF2,2014,2015-03-24,2015-03-24,1,1,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF2,2015,2015-09-01,2015-09-02,2,2,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF2,2015,2015-09-14,2015-10-12,29,29,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF2,2015,2015-11-25,2016-01-30,67,67,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF2,2015,2016-02-08,2016-03-01,23,23,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF2,2015,2016-03-04,2016-03-20,17,17,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF2,2015,2016-04-18,2016-04-21,4,4,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF2,2015,2016-04-27,2016-04-30,4,4,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF2,2016,2016-09-08,2016-09-09,2,2,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF2,2016,2016-11-06,2016-11-12,7,7,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF2,2016,2016-11-14,2017-03-08,115,115,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF2,2016,2017-03-10,2017-03-15,6,6,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF2,2016,2017-03-23,2017-04-03,12,12,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF2,2016,2017-04-10,2017-04-30,21,21,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF2,2017,2017-09-01,2017-11-03,64,64,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF2,2017,2017-11-13,2017-11-15,3,3,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF2,2017,2017-11-17,2018-03-09,113,113,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF2,2017,2018-04-17,2018-04-19,3,3,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF2,2018,2018-09-01,2019-03-01,182,182,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,SF2,2018,2019-03-24,2019-03-25,2,2,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,LF1,2015,2016-06-21,2016-06-26,6,6,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,LF1,2016,2016-07-08,2016-07-10,3,3,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,LF1,2016,2016-07-12,2016-07-13,2,2,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,LF1,2016,2016-07-20,2016-07-25,6,6,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,LF1,2016,2016-08-03,2016-08-05,3,3,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,LF1,2016,2016-09-01,2016-09-07,7,7,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,LF1,2016,2016-09-10,2016-11-05,57,57,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,LF1,2016,2016-11-13,2016-11-13,1,1,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,LF2,2016,2016-10-01,2016-11-05,36,36,
hydrographs\base\base,base,421001,Burrendong Dam to Baroona,LF2,2016,2016-11-13,2016-11-13,1,1,
hydrographs\base\base,base,421011,Marthaguy Creek,CF_a,2014,2015-01-02,2015-01-28,27,27,
hydrographs\base\base,base,421011,Marthaguy Creek,CF_a,2014,2015-02-06,2015-04-29,83,83,
hydrographs\base\base,base,421011,Marthaguy Creek,CF_a,2015,2015-10-02,2015-11-04,34,34,
hydrographs\base\base,base,421011,Marthaguy Creek,CF_a,2015,2015-11-25,2016-06-03,192,192,
hydrographs\base\base,base,421011,Marthaguy Creek,CF_a,2016,2017-04-08,2017-05-19,42,42,
hydrographs\base\base,base,421011,Marthaguy Creek,CF_a,2017,2017-06-14,2017-09-28,107,107,
hydrographs\base\base,base,421011,Marthaguy Creek,CF_a,2017,2017-11-09,2017-11-15,7,7,
hydrographs\base\base,base,421011,Marthaguy Creek,CF_a,2018,2017-12-16,2019-03-29,469,469,
hydrographs\base\base,base,421011,Marthaguy Creek,CF_a,2019,2019-04-23,2019-11-02,194,194,
hydrographs\base\base,base,421011,Marthaguy Creek,CF_a,2019,2019-11-20,2019-12-31,42,42,
hydrographs\base\base,base,421011,Marthaguy Creek,CF_b,2014,2015-01-02,2015-01-28,27,27,
hydrographs\base\base,base,421011,Marthaguy Creek,CF_b,2014,2015-02-06,2015-04-29,83,83,
hydrographs\base\base,base,421011,Marthaguy Creek,CF_b,2015,2015-10-02,2015-11-04,34,34,
hydrographs\base\base,base,421011,Marthaguy Creek,CF_b,2015,2015-11-25,2016-06-03,192,192,
hydrographs\base\base,base,421011,Marthaguy Creek,CF_b,2016,2017-04-08,2017-05-19,42,42,
hydrographs\base\base,base,421011,Marthaguy Creek,CF_b,2017,2017-06-14,2017-09-28,107,107,
hydrographs\base\base,base,421011,Marthaguy Creek,CF_b,2017,2017-11-09,2017-11-15,7,7,
hydrographs\base\base,base,421011,Marthaguy Creek,CF_b,2018,2017-12-16,2019-03-29,469,469,
hydrographs\base\base,base,421011,Marthaguy Creek,CF_b,2019,2019-04-23,2019-11-02,194,194,
hydrographs\base\base,base,421011,Marthaguy Creek,CF_b,2019,2019-11-20,2019-12-31,42,42,
hydrographs\base\base,base,421011,Marthaguy Creek,CF_c,2014,2015-01-02,2015-01-28,27,27,
hydrographs\base\base,base,421011,Marthaguy Creek,CF_c,2014,2015-02-06,2015-04-29,83,83,
hydrographs\base\base,base,421011,Marthaguy Creek,CF_c,2015,2015-10-02,2015-11-04,34,34,
hydrographs\base\base,base,421011,Marthaguy Creek,CF_c,2015,2015-11-25,2016-06-03,192,192,
hydrographs\base\base,base,421011,Marthaguy Creek,CF_c,2016,2017-04-08,2017-05-19,42,42,
hydrographs\base\base,base,421011,Marthaguy Creek,CF_c,2017,2017-06-14,2017-09-28,107,107,
hydrographs\base\base,base,421011,Marthaguy Creek,CF_c,2017,2017-11-09,2017-11-15,7,7,
hydrographs\base\base,base,421011,Marthaguy Creek,CF_c,2018,2017-12-16,2019-03-29,469,469,
hydrographs\base\base,base,421011,Marthaguy Creek,CF_c,2019,2019-04-23,2019-11-02,194,194,
hydrographs\base\base,base,421011,Marthaguy Creek,CF_c,2019,2019-11-20,2019-12-31,42,42,
hydrographs\base\base,base,421011,Marthaguy Creek,BF1_a,2014,2015-04-30,2015-05-06,7,7,
hydrographs\base\base,base,421011,Marthaguy Creek,BF1_a,2014,2015-06-20,2015-06-20,1,1,
hydrographs\base\base,base,421011,Marthaguy Creek,BF1_a,2014,2015-06-26,2015-06-30,5,5,
hydrographs\base\base,base,421011,Marthaguy Creek,BF1_a,2015,2015-07-01,2015-09-01,63,63,
hydrographs\base\base,base,421011,Marthaguy Creek,BF1_a,2015,2015-11-05,2015-11-08,4,4,
hydrographs\base\base,base,421011,Marthaguy Creek,BF1_a,2015,2016-06-06,2016-06-07,2,2,
hydrographs\base\base,base,421011,Marthaguy Creek,BF1_a,2015,2016-06-09,2016-06-30,22,22,
hydrographs\base\base,base,421011,Marthaguy Creek,BF1_a,2016,2016-07-01,2017-02-19,234,234,
hydrographs\base\base,base,421011,Marthaguy Creek,BF1_a,2017,2017-09-30,2017-10-18,19,19,
hydrographs\base\base,base,421011,Marthaguy Creek,BF1_a,2017,2017-11-18,2017-11-19,2,2,
hydrographs\base\base,base,421011,Marthaguy Creek,BF1_a,2017,2017-12-02,2017-12-03,2,2,
hydrographs\base\base,base,421011,Marthaguy Creek,BF1_a,2018,2019-03-30,2019-04-02,4,4,
hydrographs\base\base,base,421011,Marthaguy Creek,BF1_a,2019,2019-11-05,2019-11-05,1,1,
hydrographs\base\base,base,421011,Marthaguy Creek,BF1_b,2014,2015-04-30,2015-05-06,7,7,
hydrographs\base\base,base,421011,Marthaguy Creek,BF1_b,2014,2015-06-20,2015-06-20,1,1,
hydrographs\base\base,base,421011,Marthaguy Creek,BF1_b,2014,2015-06-26,2015-06-30,5,5,
hydrographs\base\base,base,421011,Marthaguy Creek,BF1_b,2015,2015-07-01,2015-09-01,63,63,
hydrographs\base\base,base,421011,Marthaguy Creek,BF1_b,2015,2015-11-05,2015-11-08,4,4,
hydrographs\base\base,base,421011,Marthaguy Creek,BF1_b,2015,2016-06-06,2016-06-07,2,2,
hydrographs\base\base,base,421011,Marthaguy Creek,BF1_b,2015,2016-06-09,2016-06-30,22,22,
hydrographs\base\base,base,421011,Marthaguy Creek,BF1_b,2016,2016-07-01,2017-02-19,234,234,
hydrographs\base\base,base,421011,Marthaguy Creek,BF1_b,2017,2017-09-30,2017-10-18,19,19,
hydrographs\base\base,base,421011,Marthaguy Creek,BF1_b,2017,2017-11-18,2017-11-19,2,2,
hydrographs\base\base,base,421011,Marthaguy Creek,BF1_b,2017,2017-12-02,2017-12-03,2,2,
hydrographs\base\base,base,421011,Marthaguy Creek,BF1_b,2018,2019-03-30,2019-04-02,4,4,
hydrographs\base\base,base,421011,Marthaguy Creek,BF1_b,2019,2019-11-05,2019-11-05,1,1,
hydrographs\base\base,base,421011,Marthaguy Creek,BF2_a,2015,2015-09-01,2015-09-01,1,1,
hydrographs\base\base,base,421011,Marthaguy Creek,BF2_a,2015,2015-11-05,2015-11-08,4,4,
hydrographs\base\base,base,421011,Marthaguy Creek,BF2_a,2016,2016-09-01,2017-02-19,172,172,
hydrographs\base\base,base,421011,Marthaguy Creek,BF2_a,2017,2017-09-30,2017-10-18,19,19,
hydrographs\base\base,base,421011,Marthaguy Creek,BF2_a,2017,2017-11-18,2017-11-19,2,2,
hydrographs\base\base,base,421011,Marthaguy Creek,BF2_a,2017,2017-12-02,2017-12-03,2,2,
hydrographs\base\base,base,421011,Marthaguy Creek,BF2_a,2018,2019-03-30,2019-03-31,2,2,
hydrographs\base\base,base,421011,Marthaguy Creek,BF2_a,2019,2019-11-05,2019-11-05,1,1,
hydrographs\base\base,base,421011,Marthaguy Creek,BF2_b,2015,2015-09-01,2015-09-01,1,1,
hydrographs\base\base,base,421011,Marthaguy Creek,BF2_b,2015,2015-11-05,2015-11-08,4,4,
hydrographs\base\base,base,421011,Marthaguy Creek,BF2_b,2016,2016-09-01,2017-02-19,172,172,
hydrographs\base\base,base,421011,Marthaguy Creek,BF2_b,2017,2017-09-30,2017-10-18,19,19,
hydrographs\base\base,base,421011,Marthaguy Creek,BF2_b,2017,2017-11-18,2017-11-19,2,2,
hydrographs\base\base,base,421011,Marthaguy Creek,BF2_b,2017,2017-12-02,2017-12-03,2,2,
hydrographs\base\base,base,421011,Marthaguy Creek,BF2_b,2018,2019-03-30,2019-03-31,2,2,
hydrographs\base\base,base,421011,Marthaguy Creek,BF2_b,2019,2019-11-05,2019-11-05,1,1,
hydrographs\base\base,base,421011,Marthaguy Creek,SF1,2014,2015-05-01,2015-05-02,2,2,
hydrographs\base\base,base,421011,Marthaguy Creek,SF1,2014,2015-06-26,2015-06-30,5,5,
hydrographs\base\base,base,421011,Marthaguy Creek,SF1,2015,2015-07-01,2015-07-23,23,23,
hydrographs\base\base,base,421011,Marthaguy Creek,SF1,2015,2015-07-26,2015-08-19,25,25,
hydrographs\base\base,base,421011,Marthaguy Creek,SF1,2015,2015-08-24,2015-08-24,1,1,
hydrographs\base\base,base,421011,Marthaguy Creek,SF1,2015,2015-11-06,2015-11-06,1,1,
hydrographs\base\base,base,421011,Marthaguy Creek,SF1,2015,2016-06-09,2016-06-30,22,22,
hydrographs\base\base,base,421011,Marthaguy Creek,SF1,2016,2016-07-01,2017-02-14,229,229,
hydrographs\base\base,base,421011,Marthaguy Creek,SF1,2017,2017-10-02,2017-10-14,13,13,
