scenarioPath,scenario,gauge,pu,ewr,waterYear,startDate,endDate,eventDuration,eventLength,multigauge
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF1_P,2017,2017-12-16,2017-12-22,7,7,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF1_P,2017,2017-12-26,2018-02-17,54,54,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF1_P,2017,2018-02-23,2018-02-27,5,5,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF1_P,2017,2018-03-10,2018-03-19,10,10,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF1_P,2018,2018-10-01,2018-10-07,7,7,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF1_P,2018,2018-11-03,2018-11-05,3,3,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF1_P,2018,2018-12-07,2018-12-11,5,5,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF1_P,2018,2018-12-13,2018-12-14,2,2,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF1_P,2018,2018-12-17,2019-01-13,28,28,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF1_P,2018,2019-01-16,2019-02-07,23,23,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF1_P,2018,2019-02-12,2019-02-12,1,1,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF1_P,2019,2019-12-25,2019-12-31,7,7,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF2,2014,2015-01-02,2015-01-22,21,21,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF2,2014,2015-01-26,2015-01-26,1,1,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF2,2014,2015-02-13,2015-02-14,2,2,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF2,2015,2015-10-08,2015-10-12,5,5,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF2,2015,2015-10-18,2015-10-21,4,4,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF2,2015,2015-11-10,2015-11-10,1,1,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF2,2015,2015-11-14,2015-11-14,1,1,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF2,2015,2015-11-19,2015-11-19,1,1,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF2,2015,2015-11-25,2015-12-20,26,26,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF2,2015,2015-12-22,2015-12-26,5,5,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF2,2015,2015-12-29,2015-12-30,2,2,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF2,2015,2016-01-10,2016-01-24,15,15,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF2,2015,2016-02-15,2016-02-28,14,14,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF2,2016,2016-10-01,2016-11-14,45,45,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF2,2016,2017-01-17,2017-01-17,1,1,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF2,2016,2017-01-25,2017-01-25,1,1,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF2,2016,2017-01-30,2017-02-13,15,15,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF2,2016,2017-02-17,2017-02-17,1,1,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF2,2016,2017-02-19,2017-02-19,1,1,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF2,2017,2017-10-02,2017-10-10,9,9,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF2,2017,2017-10-12,2017-10-12,1,1,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF2,2017,2017-10-27,2017-10-27,1,1,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF2,2017,2017-11-13,2017-11-14,2,2,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF2,2017,2017-11-16,2017-11-25,10,10,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF2,2017,2017-12-03,2017-12-08,6,6,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF2,2017,2017-12-16,2017-12-22,7,7,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF2,2017,2017-12-26,2018-02-17,54,54,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF2,2017,2018-02-23,2018-02-27,5,5,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF2,2017,2018-03-10,2018-03-19,10,10,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF2,2018,2018-10-01,2018-10-07,7,7,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF2,2018,2018-11-03,2018-11-05,3,3,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF2,2018,2018-12-07,2018-12-11,5,5,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF2,2018,2018-12-13,2018-12-14,2,2,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF2,2018,2018-12-17,2019-01-13,28,28,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF2,2018,2019-01-16,2019-02-07,23,23,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF2,2018,2019-02-12,2019-02-12,1,1,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,SF2,2019,2019-12-25,2019-12-31,7,7,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,LF1_P,2016,2016-09-04,2016-09-08,5,5,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,LF1_P,2016,2016-09-21,2016-09-29,9,9,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,LF1_S,2016,2016-09-04,2016-09-08,5,5,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,LF1_S,2016,2016-09-21,2016-09-29,9,9,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,LF1_S,2016,2016-10-02,2016-10-02,1,1,
hydrographs\down4\down4,down4,412002,Upper Lachlan River,LF2,2016,2016-10-02,2016-10-02,1,1,
hydrographs\down4\down4,down4,412038,Merrowie Creek,OB1_S,2016,2016-10-05,2016-11-20,47,47,
hydrographs\down4\down4,down4,412038,Merrowie Creek,OB1_P,2016,2016-10-05,2016-11-20,47,47,
hydrographs\down4\down4,down4,412038,Merrowie Creek,OB2,2016,2016-10-21,2016-10-31,11,11,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_a,2014,2015-01-02,2015-04-06,95,95,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_a,2014,2015-04-28,2015-06-07,41,41,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_a,2014,2015-06-12,2015-06-13,2,2,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_a,2014,2015-06-15,2015-06-18,4,4,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_a,2014,2015-06-24,2015-06-24,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_a,2015,2015-07-05,2015-11-01,120,120,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_a,2015,2015-11-09,2016-03-29,142,142,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_a,2015,2016-04-01,2016-04-01,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_a,2015,2016-04-13,2016-04-22,10,10,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_a,2015,2016-04-28,2016-04-28,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_a,2015,2016-05-03,2016-06-20,49,49,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_a,2016,2016-07-05,2017-04-04,274,274,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_a,2016,2017-04-08,2017-04-14,7,7,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_a,2016,2017-05-20,2017-06-30,42,42,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_a,2017,2017-07-01,2017-08-08,39,39,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_a,2017,2017-08-18,2018-04-12,238,238,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_a,2017,2018-04-14,2018-04-30,17,17,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_a,2017,2018-05-04,2018-06-30,58,58,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_a,2018,2018-07-01,2018-08-01,32,32,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_a,2018,2018-08-10,2018-08-12,3,3,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_a,2018,2018-08-19,2018-09-05,18,18,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_a,2018,2018-09-08,2018-09-24,17,17,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_a,2018,2018-09-26,2018-10-17,22,22,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_a,2018,2018-10-19,2018-10-24,6,6,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_a,2018,2018-10-27,2018-11-12,17,17,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_a,2018,2018-11-15,2019-04-01,138,138,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_a,2018,2019-04-03,2019-04-24,22,22,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_a,2018,2019-05-14,2019-06-30,48,48,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_a,2019,2019-07-01,2019-07-23,23,23,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_a,2019,2019-07-26,2019-08-20,26,26,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_a,2019,2019-08-22,2019-09-26,36,36,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_a,2019,2019-09-30,2019-09-30,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_a,2019,2019-10-02,2019-10-27,26,26,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_a,2019,2019-10-30,2019-11-02,4,4,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_a,2019,2019-11-04,2019-11-06,3,3,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_a,2019,2019-11-08,2019-11-13,6,6,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_a,2019,2019-11-15,2019-12-05,21,21,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_a,2019,2019-12-12,2019-12-31,20,20,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_b,2014,2015-01-02,2015-04-06,95,95,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_b,2014,2015-04-28,2015-06-07,41,41,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_b,2014,2015-06-12,2015-06-13,2,2,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_b,2014,2015-06-15,2015-06-18,4,4,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_b,2014,2015-06-24,2015-06-24,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_b,2015,2015-07-05,2015-11-01,120,120,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_b,2015,2015-11-09,2016-03-29,142,142,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_b,2015,2016-04-01,2016-04-01,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_b,2015,2016-04-13,2016-04-22,10,10,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_b,2015,2016-04-28,2016-04-28,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_b,2015,2016-05-03,2016-06-20,49,49,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_b,2016,2016-07-05,2017-04-04,274,274,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_b,2016,2017-04-08,2017-04-14,7,7,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_b,2016,2017-05-20,2017-06-30,42,42,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_b,2017,2017-07-01,2017-08-08,39,39,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_b,2017,2017-08-18,2018-04-12,238,238,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_b,2017,2018-04-14,2018-04-30,17,17,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_b,2017,2018-05-04,2018-06-30,58,58,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_b,2018,2018-07-01,2018-08-01,32,32,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_b,2018,2018-08-10,2018-08-12,3,3,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_b,2018,2018-08-19,2018-09-05,18,18,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_b,2018,2018-09-08,2018-09-24,17,17,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_b,2018,2018-09-26,2018-10-17,22,22,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_b,2018,2018-10-19,2018-10-24,6,6,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_b,2018,2018-10-27,2018-11-12,17,17,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_b,2018,2018-11-15,2019-04-01,138,138,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_b,2018,2019-04-03,2019-04-24,22,22,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_b,2018,2019-05-14,2019-06-30,48,48,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_b,2019,2019-07-01,2019-07-23,23,23,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_b,2019,2019-07-26,2019-08-20,26,26,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_b,2019,2019-08-22,2019-09-26,36,36,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_b,2019,2019-09-30,2019-09-30,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_b,2019,2019-10-02,2019-10-27,26,26,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_b,2019,2019-10-30,2019-11-02,4,4,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_b,2019,2019-11-04,2019-11-06,3,3,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_b,2019,2019-11-08,2019-11-13,6,6,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_b,2019,2019-11-15,2019-12-05,21,21,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,VF_b,2019,2019-12-12,2019-12-31,20,20,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2014,2015-01-02,2015-02-14,44,44,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2014,2015-02-18,2015-02-19,2,2,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2014,2015-03-02,2015-03-02,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2014,2015-03-06,2015-03-06,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2015,2015-07-26,2015-09-04,41,41,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2015,2015-09-06,2015-10-12,37,37,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2015,2015-10-14,2015-10-19,6,6,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2015,2015-11-11,2015-11-11,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2015,2015-11-13,2015-11-13,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2015,2015-11-21,2015-12-18,28,28,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2015,2015-12-20,2016-01-27,39,39,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2015,2016-01-30,2016-01-30,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2015,2016-02-04,2016-02-04,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2015,2016-02-11,2016-02-28,18,18,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2015,2016-03-01,2016-03-06,6,6,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2016,2016-07-09,2017-02-26,233,233,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2016,2017-02-28,2017-02-28,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2016,2017-03-02,2017-03-02,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2016,2017-03-06,2017-03-09,4,4,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2016,2017-03-17,2017-03-17,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2016,2017-05-22,2017-05-27,6,6,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2016,2017-06-08,2017-06-21,14,14,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2016,2017-06-25,2017-06-25,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2017,2017-09-13,2018-02-26,167,167,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2017,2018-03-03,2018-03-08,6,6,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2017,2018-03-16,2018-03-16,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2017,2018-05-05,2018-05-05,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2017,2018-06-05,2018-06-18,14,14,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2018,2018-07-24,2018-07-26,3,3,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2018,2018-08-30,2018-09-01,3,3,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2018,2018-09-12,2018-09-23,12,12,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2018,2018-10-20,2018-10-21,2,2,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2018,2018-11-05,2018-11-09,5,5,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2018,2018-12-13,2018-12-17,5,5,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2018,2018-12-21,2019-02-10,52,52,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2018,2019-02-14,2019-02-18,5,5,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2018,2019-02-28,2019-02-28,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2018,2019-03-04,2019-03-06,3,3,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2018,2019-04-19,2019-04-22,4,4,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2018,2019-05-28,2019-06-13,17,17,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2018,2019-06-15,2019-06-15,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2018,2019-06-19,2019-06-24,6,6,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2019,2019-10-07,2019-10-21,15,15,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_a,2019,2019-10-26,2019-10-27,2,2,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2014,2015-01-02,2015-02-14,44,44,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2014,2015-02-18,2015-02-19,2,2,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2014,2015-03-02,2015-03-02,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2014,2015-03-06,2015-03-06,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2015,2015-07-26,2015-09-04,41,41,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2015,2015-09-06,2015-10-12,37,37,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2015,2015-10-14,2015-10-19,6,6,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2015,2015-11-11,2015-11-11,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2015,2015-11-13,2015-11-13,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2015,2015-11-21,2015-12-18,28,28,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2015,2015-12-20,2016-01-27,39,39,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2015,2016-01-30,2016-01-30,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2015,2016-02-04,2016-02-04,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2015,2016-02-11,2016-02-28,18,18,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2015,2016-03-01,2016-03-06,6,6,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2016,2016-07-09,2017-02-26,233,233,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2016,2017-02-28,2017-02-28,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2016,2017-03-02,2017-03-02,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2016,2017-03-06,2017-03-09,4,4,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2016,2017-03-17,2017-03-17,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2016,2017-05-22,2017-05-27,6,6,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2016,2017-06-08,2017-06-21,14,14,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2016,2017-06-25,2017-06-25,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2017,2017-09-13,2018-02-26,167,167,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2017,2018-03-03,2018-03-08,6,6,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2017,2018-03-16,2018-03-16,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2017,2018-05-05,2018-05-05,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2017,2018-06-05,2018-06-18,14,14,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2018,2018-07-24,2018-07-26,3,3,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2018,2018-08-30,2018-09-01,3,3,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2018,2018-09-12,2018-09-23,12,12,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2018,2018-10-20,2018-10-21,2,2,
